id;aluno_id;materia_id;data;presente
891;1815;9;2025-02-24;1
892;785;18;2025-01-20;0
893;2731;24;2025-01-29;0
894;2265;11;2025-03-25;1
895;392;19;2025-04-04;1
896;2703;1;2025-01-11;0
897;1615;27;2025-03-09;1
898;3008;11;2025-01-14;1
899;747;23;2025-02-11;0
900;104;27;2025-03-24;0
901;1620;10;2025-04-01;0
902;190;1;2025-02-25;0
903;236;20;2025-02-25;0
904;1572;20;2025-01-10;0
905;886;2;2025-02-02;1
906;987;15;2025-04-01;0
907;2493;1;2025-03-28;1
908;182;29;2025-04-13;1
909;1384;24;2025-04-03;1
910;1233;6;2025-03-30;0
911;2507;9;2025-02-20;0
912;36;16;2025-01-02;1
913;2415;17;2025-01-07;1
914;979;2;2025-01-30;1
915;1345;23;2025-03-23;1
916;1110;8;2025-04-14;0
917;2235;17;2025-02-01;0
918;1730;20;2025-01-05;1
919;2459;15;2025-01-01;1
920;1062;23;2025-03-21;1
921;1723;5;2025-04-26;1
922;2369;7;2025-03-05;0
923;923;22;2025-03-23;0
924;1533;20;2025-02-15;1
925;1379;18;2025-02-06;1
926;776;20;2025-04-04;0
927;924;19;2025-03-19;0
928;560;13;2025-04-04;1
929;862;16;2025-01-02;0
930;1895;3;2025-02-26;1
931;2485;25;2025-01-03;1
932;165;27;2025-03-13;1
933;1888;4;2025-04-15;1
934;2431;13;2025-04-09;0
935;545;27;2025-04-02;0
936;1063;10;2025-01-27;1
937;1434;7;2025-03-26;1
938;2771;7;2025-01-10;1
939;2448;14;2025-02-02;0
940;784;5;2025-02-24;1
941;2398;9;2025-01-03;0
942;982;27;2025-02-03;0
943;248;1;2025-01-11;1
944;1696;5;2025-01-27;0
945;2219;8;2025-03-21;1
946;2112;4;2025-02-22;0
947;1767;24;2025-03-09;1
948;3111;13;2025-02-24;1
949;62;15;2025-02-15;0
950;2838;7;2025-04-16;1
951;2137;18;2025-03-16;1
952;1052;13;2025-03-24;0
953;2380;5;2025-04-23;0
954;52;24;2025-02-22;1
955;1174;16;2025-03-26;1
956;195;15;2025-04-27;1
957;2447;17;2025-02-02;1
958;212;3;2025-01-22;1
959;2251;26;2025-01-06;0
960;1254;12;2025-03-11;1
961;2864;16;2025-04-22;0
962;1322;19;2025-03-15;1
963;481;10;2025-01-13;1
964;865;6;2025-04-24;1
965;501;20;2025-04-27;1
966;1579;12;2025-04-06;0
967;659;24;2025-03-01;0
968;798;7;2025-03-04;0
969;1860;27;2025-04-24;0
970;2899;6;2025-01-04;1
971;2465;7;2025-04-13;1
972;1933;20;2025-03-10;0
973;1837;23;2025-04-21;1
974;2991;9;2025-04-16;0
975;526;10;2025-01-11;1
976;2856;9;2025-03-10;1
977;1982;6;2025-03-17;1
978;2300;18;2025-03-29;0
979;283;15;2025-01-29;0
980;2250;11;2025-02-01;0
981;2394;11;2025-03-06;1
982;892;30;2025-02-21;1
983;2233;16;2025-03-11;1
984;2648;18;2025-02-19;1
985;792;19;2025-02-15;0
986;2061;3;2025-04-22;0
987;1776;29;2025-01-01;0
988;2419;15;2025-02-03;1
989;350;17;2025-04-27;1
990;2199;12;2025-04-24;0
991;1961;20;2025-02-06;1
992;2481;16;2025-02-06;0
993;682;23;2025-01-04;0
994;1254;19;2025-01-28;1
995;1339;20;2025-04-24;1
996;2950;30;2025-02-23;0
997;632;24;2025-04-15;0
998;2758;12;2025-01-17;1
999;701;24;2025-03-07;0
1000;1506;30;2025-02-03;0
1001;1028;30;2025-03-23;1
1002;892;23;2025-02-16;0
1003;3099;5;2025-03-27;1
1004;2385;9;2025-03-21;1
1005;2005;23;2025-03-29;1
1006;2056;17;2025-04-20;1
1007;1605;21;2025-04-07;1
1008;133;1;2025-03-09;1
1009;2101;19;2025-03-22;0
1010;2469;11;2025-02-17;0
1011;2133;19;2025-02-22;1
1012;2608;4;2025-01-07;0
1013;2365;2;2025-03-18;1
1014;2690;9;2025-04-11;1
1015;3012;20;2025-02-23;1
1016;211;2;2025-03-23;0
1017;2375;8;2025-03-09;0
1018;821;24;2025-02-18;0
1019;2054;7;2025-04-17;0
1020;1301;11;2025-02-25;1
1021;2682;19;2025-01-31;1
1022;6;27;2025-01-18;1
1023;1070;4;2025-01-01;0
1024;246;5;2025-03-27;0
1025;2399;19;2025-03-05;0
1026;285;17;2025-01-11;1
1027;3073;23;2025-03-10;1
1028;2487;18;2025-03-04;1
1029;1810;18;2025-03-03;0
1030;2527;24;2025-01-19;0
1031;634;5;2025-04-24;1
1032;1786;26;2025-01-09;1
1033;2697;18;2025-01-04;1
1034;1436;21;2025-03-06;0
1035;1490;1;2025-01-27;1
1036;2613;9;2025-04-20;1
1037;643;28;2025-02-13;0
1038;1004;11;2025-03-13;1
1039;1191;9;2025-04-18;1
1040;3017;20;2025-04-27;1
1041;1862;15;2025-02-22;1
1042;904;11;2025-02-27;0
1043;2822;22;2025-02-06;0
1044;466;11;2025-03-25;1
1045;2290;26;2025-04-12;0
1046;1487;17;2025-04-14;0
1047;1193;2;2025-02-27;1
1048;1111;10;2025-01-18;0
1049;375;10;2025-02-13;0
1050;2904;14;2025-03-13;1
1051;2621;17;2025-04-15;1
1052;1987;26;2025-01-19;1
1053;276;7;2025-03-24;1
1054;758;18;2025-03-16;1
1055;2273;10;2025-04-02;1
1056;231;2;2025-04-01;1
1057;2541;16;2025-04-02;1
1058;2435;8;2025-01-24;0
1059;2948;30;2025-02-15;1
1060;1102;30;2025-02-01;0
1061;3009;4;2025-02-05;1
1062;2381;3;2025-03-20;1
1063;1380;25;2025-04-27;1
1064;3018;29;2025-03-17;1
1065;1974;22;2025-03-01;0
1066;1156;14;2025-02-18;1
1067;1680;24;2025-01-13;0
1068;2644;30;2025-02-11;1
1069;1521;12;2025-03-30;0
1070;2277;27;2025-03-13;1
1071;1929;6;2025-01-30;0
1072;1012;6;2025-03-06;0
1073;165;2;2025-02-03;1
1074;1250;14;2025-03-03;1
1075;825;15;2025-03-01;1
1076;1548;9;2025-03-26;1
1077;593;16;2025-02-25;1
1078;366;8;2025-01-31;1
1079;3061;18;2025-02-11;1
1080;172;26;2025-04-14;0
1081;3053;4;2025-03-05;1
1082;44;5;2025-02-09;0
1083;2392;24;2025-02-16;1
1084;951;13;2025-03-21;0
1085;1919;10;2025-02-15;1
1086;136;8;2025-03-06;1
1087;1937;30;2025-04-18;0
1088;1325;27;2025-04-05;1
1089;833;30;2025-02-06;1
1090;1579;27;2025-02-17;0
1091;361;8;2025-01-31;0
1092;2581;9;2025-04-18;0
1093;1947;23;2025-03-04;0
1094;2645;3;2025-01-11;0
1095;1648;28;2025-02-24;1
1096;523;29;2025-03-04;0
1097;474;17;2025-02-25;1
1098;1112;11;2025-04-09;1
1099;2937;29;2025-04-09;0
1100;2;2;2025-03-20;0
1101;2824;3;2025-01-15;0
1102;1816;10;2025-02-11;0
1103;257;10;2025-04-17;1
1104;3043;14;2025-02-12;1
1105;669;11;2025-03-31;0
1106;733;24;2025-03-22;0
1107;1392;1;2025-03-22;0
1108;675;18;2025-01-06;0
1109;396;28;2025-03-30;1
1110;810;28;2025-04-27;0
1111;3093;10;2025-04-16;0
1112;36;12;2025-04-14;0
1113;2359;11;2025-03-04;1
1114;729;14;2025-01-16;1
1115;529;8;2025-04-25;0
1116;1706;20;2025-03-21;1
1117;36;4;2025-01-17;1
1118;1585;21;2025-01-14;0
1119;2008;13;2025-01-20;0
1120;1231;30;2025-02-24;1
1121;2669;19;2025-02-03;1
1122;2015;25;2025-03-29;0
1123;2195;22;2025-04-21;0
1124;2086;9;2025-01-22;0
1125;2651;3;2025-02-25;1
1126;578;15;2025-03-21;1
1127;1761;1;2025-04-07;1
1128;2265;20;2025-04-15;0
1129;1865;6;2025-03-06;0
1130;1881;8;2025-03-11;0
1131;1333;12;2025-03-11;1
1132;741;11;2025-04-05;1
1133;2312;25;2025-03-22;0
1134;2408;3;2025-01-06;1
1135;1747;16;2025-02-13;1
1136;1870;19;2025-01-13;0
1137;3067;14;2025-03-31;1
1138;1072;29;2025-01-11;0
1139;1270;22;2025-03-02;1
1140;1279;13;2025-02-10;0
1141;2222;11;2025-04-05;1
1142;1269;26;2025-01-04;1
1143;760;2;2025-01-05;0
1144;2580;28;2025-03-08;1
1145;2203;10;2025-01-14;0
1146;2334;10;2025-03-14;0
1147;2842;1;2025-02-08;0
1148;134;30;2025-03-22;1
1149;1680;3;2025-02-09;1
1150;1431;2;2025-02-05;0
1151;2534;23;2025-03-09;0
1152;1336;24;2025-03-09;0
1153;177;11;2025-03-01;1
1154;830;21;2025-02-12;0
1155;2250;15;2025-01-04;0
1156;2781;26;2025-01-09;0
1157;203;3;2025-01-24;0
1158;1550;26;2025-04-25;1
1159;801;1;2025-04-08;0
1160;1407;30;2025-01-28;1
1161;1397;4;2025-01-24;1
1162;51;11;2025-04-11;1
1163;55;10;2025-02-01;1
1164;2807;1;2025-02-26;0
1165;1219;18;2025-04-21;0
1166;1159;10;2025-02-05;0
1167;2360;14;2025-01-10;1
1168;1105;26;2025-02-17;1
1169;1344;11;2025-03-28;0
1170;568;27;2025-04-07;0
1171;2387;7;2025-02-22;1
1172;71;27;2025-03-06;0
1173;1351;18;2025-02-04;1
1174;3064;21;2025-02-14;0
1175;549;28;2025-04-22;0
1176;917;17;2025-01-20;1
1177;2513;8;2025-04-06;1
1178;2932;7;2025-03-10;1
1179;738;25;2025-03-26;1
1180;3053;5;2025-03-09;1
1181;1478;18;2025-03-10;0
1182;3037;16;2025-03-19;0
1183;1114;29;2025-04-15;1
1184;1237;1;2025-04-20;1
1185;1038;14;2025-03-27;1
1186;2876;11;2025-01-11;1
1187;3022;24;2025-04-20;0
1188;1078;24;2025-03-04;1
1189;710;28;2025-01-30;1
1190;2774;29;2025-04-23;1
1191;1054;24;2025-04-19;1
1192;860;29;2025-01-17;0
1193;3003;1;2025-01-09;0
1194;1974;12;2025-04-22;1
1195;2542;10;2025-04-18;0
1196;245;13;2025-03-07;1
1197;106;15;2025-01-18;1
1198;2123;7;2025-03-28;1
1199;3115;9;2025-03-17;1
1200;1175;2;2025-03-21;0
1201;351;15;2025-01-03;0
1202;812;6;2025-01-06;1
1203;2102;5;2025-03-21;1
1204;2404;1;2025-04-12;0
1205;3092;26;2025-02-23;0
1206;1129;9;2025-01-10;0
1207;22;5;2025-02-24;1
1208;546;24;2025-01-15;0
1209;1962;20;2025-03-27;0
1210;2544;3;2025-01-21;0
1211;229;7;2025-03-26;1
1212;1054;25;2025-03-25;1
1213;2134;14;2025-04-11;1
1214;1617;1;2025-01-09;1
1215;1934;14;2025-03-21;1
1216;2769;30;2025-04-10;0
1217;572;18;2025-04-08;0
1218;2046;27;2025-03-28;0
1219;20;6;2025-03-28;0
1220;1203;24;2025-03-01;0
1221;1451;25;2025-01-24;0
1222;200;10;2025-02-14;1
1223;2720;5;2025-04-15;0
1224;2956;16;2025-04-11;1
1225;2070;6;2025-03-15;0
1226;2543;12;2025-01-23;0
1227;2119;27;2025-03-15;0
1228;2670;4;2025-01-21;0
1229;1837;24;2025-01-07;1
1230;1506;25;2025-03-04;0
1231;961;13;2025-04-27;1
1232;2746;2;2025-03-09;1
1233;1600;27;2025-03-31;1
1234;702;25;2025-04-19;0
1235;1338;15;2025-02-19;0
1236;2772;7;2025-02-22;0
1237;2503;10;2025-02-02;0
1238;2129;12;2025-03-30;0
1239;1240;11;2025-03-24;1
1240;2891;11;2025-03-18;0
1241;1374;25;2025-02-10;1
1242;2914;7;2025-04-14;0
1243;1376;12;2025-01-20;1
1244;1581;18;2025-01-10;0
1245;221;23;2025-04-10;0
1246;1948;20;2025-02-05;0
1247;1850;16;2025-04-17;1
1248;132;17;2025-01-21;1
1249;1144;22;2025-02-04;1
1250;3024;26;2025-04-22;0
1251;2985;11;2025-04-12;0
1252;306;16;2025-02-07;1
1253;1270;14;2025-01-02;1
1254;3081;21;2025-02-13;1
1255;662;22;2025-04-09;1
1256;182;10;2025-03-31;1
1257;1773;11;2025-01-18;0
1258;1818;9;2025-01-30;1
1259;877;6;2025-03-19;1
1260;532;30;2025-03-16;0
1261;1597;23;2025-03-27;0
1262;2991;21;2025-01-15;0
1263;318;26;2025-04-23;1
1264;936;27;2025-01-21;1
1265;1387;9;2025-01-12;1
1266;2194;27;2025-01-23;1
1267;514;10;2025-01-26;0
1268;1558;25;2025-01-19;0
1269;1247;2;2025-02-03;0
1270;1448;3;2025-03-25;1
1271;2421;26;2025-02-19;1
1272;1310;1;2025-02-26;1
1273;2841;4;2025-03-13;1
1274;2512;13;2025-03-01;0
1275;32;21;2025-04-09;1
1276;86;29;2025-02-10;1
1277;2546;19;2025-01-03;1
1278;783;7;2025-04-10;1
1279;2970;30;2025-01-11;0
1280;867;13;2025-02-09;0
1281;1663;5;2025-03-13;0
1282;230;16;2025-02-22;1
1283;644;27;2025-02-16;1
1284;2923;2;2025-03-10;1
1285;1181;26;2025-01-09;1
1286;2774;17;2025-04-05;0
1287;2671;6;2025-02-02;1
1288;1173;16;2025-01-02;1
1289;2850;29;2025-01-20;1
1290;2189;19;2025-01-13;1
1291;1488;10;2025-03-16;0
1292;1491;23;2025-03-03;0
1293;2148;17;2025-04-10;1
1294;520;9;2025-04-25;1
1295;2871;27;2025-02-16;0
1296;3034;23;2025-02-12;0
1297;563;8;2025-03-18;0
1298;2120;22;2025-04-05;0
1299;956;18;2025-03-14;0
1300;1279;9;2025-01-11;0
1301;780;9;2025-03-18;0
1302;2566;8;2025-01-21;0
1303;568;18;2025-01-14;0
1304;2004;13;2025-02-07;0
1305;410;22;2025-04-16;1
1306;1285;1;2025-03-14;1
1307;1225;6;2025-02-06;0
1308;948;3;2025-03-01;1
1309;1368;15;2025-03-28;1
1310;1673;4;2025-04-17;1
1311;1180;10;2025-02-15;1
1312;2940;21;2025-02-25;1
1313;279;29;2025-01-04;0
1314;2009;18;2025-03-28;1
1315;1731;1;2025-02-22;1
1316;3083;13;2025-03-04;0
1317;2721;22;2025-04-25;1
1318;3019;11;2025-03-28;1
1319;761;16;2025-03-12;1
1320;496;1;2025-03-08;0
1321;1652;8;2025-03-16;0
1322;550;4;2025-01-18;1
1323;1608;5;2025-04-07;1
1324;496;15;2025-03-28;1
1325;1604;7;2025-02-25;0
1326;1397;8;2025-01-21;0
1327;3031;19;2025-02-24;0
1328;1396;22;2025-01-24;0
1329;1431;28;2025-01-02;0
1330;2317;1;2025-02-04;0
1331;2416;26;2025-01-15;1
1332;616;29;2025-02-28;1
1333;2651;21;2025-01-12;0
1334;1899;15;2025-03-17;1
1335;415;1;2025-02-10;1
1336;1822;11;2025-03-18;0
1337;2099;1;2025-01-19;1
1338;2923;20;2025-03-24;0
1339;2383;26;2025-02-12;0
1340;1940;27;2025-01-01;1
1341;1781;9;2025-03-24;1
1342;1000;2;2025-02-25;0
1343;741;18;2025-04-09;1
1344;2604;21;2025-02-07;0
1345;824;19;2025-03-18;1
1346;2792;25;2025-02-06;0
1347;579;17;2025-02-06;0
1348;408;30;2025-03-18;1
1349;1549;18;2025-02-20;1
1350;1662;3;2025-02-03;1
1351;214;16;2025-02-08;1
1352;2113;20;2025-04-20;1
1353;2;25;2025-03-14;1
1354;381;10;2025-04-16;0
1355;3089;16;2025-04-21;1
1356;2267;13;2025-03-15;0
1357;1927;3;2025-01-08;0
1358;36;11;2025-01-29;0
1359;2512;11;2025-01-08;0
1360;779;11;2025-01-14;0
1361;711;17;2025-02-10;0
1362;1499;1;2025-04-01;0
1363;2942;23;2025-02-27;0
1364;1017;30;2025-03-07;1
1365;678;29;2025-03-30;1
1366;535;23;2025-02-25;0
1367;1261;11;2025-04-04;0
1368;363;10;2025-01-09;0
1369;586;23;2025-01-13;0
1370;1785;28;2025-02-20;1
1371;2583;22;2025-03-13;1
1372;2246;10;2025-03-10;0
1373;2577;24;2025-02-19;1
1374;1501;1;2025-01-19;1
1375;2891;24;2025-01-12;1
1376;1914;25;2025-02-18;1
1377;2245;25;2025-01-03;0
1378;1310;10;2025-04-15;1
1379;462;22;2025-02-14;1
1380;2011;22;2025-03-09;1
1381;217;29;2025-01-09;0
1382;1256;29;2025-04-05;0
1383;2599;27;2025-04-27;0
1384;1640;15;2025-02-18;0
1385;908;21;2025-03-08;0
1386;959;2;2025-01-11;0
1387;1337;12;2025-01-21;1
1388;753;12;2025-01-23;0
1389;1259;15;2025-02-27;1
1390;3030;24;2025-01-13;1
1391;2217;24;2025-03-20;1
1392;1898;19;2025-04-17;1
1393;1925;23;2025-03-13;0
1394;1282;21;2025-01-28;1
1395;441;18;2025-03-31;0
1396;2576;18;2025-04-23;0
1397;1128;23;2025-03-26;1
1398;466;27;2025-02-09;0
1399;1020;20;2025-01-15;0
1400;2192;5;2025-03-05;0
1401;3115;5;2025-02-28;1
1402;364;30;2025-04-27;1
1403;672;23;2025-02-07;0
1404;1018;30;2025-03-13;0
1405;649;30;2025-01-14;0
1406;2137;9;2025-02-18;1
1407;1052;30;2025-04-07;0
1408;2635;28;2025-01-29;1
1409;1648;11;2025-02-15;0
1410;2495;12;2025-03-25;1
1411;3062;18;2025-02-10;1
1412;2832;10;2025-01-22;0
1413;246;24;2025-02-09;0
1414;664;26;2025-04-01;0
1415;329;30;2025-02-13;1
1416;754;6;2025-02-12;0
1417;2960;23;2025-03-26;0
1418;645;9;2025-04-20;1
1419;2666;19;2025-01-05;1
1420;1144;23;2025-04-23;1
1421;2091;1;2025-01-06;0
1422;1382;11;2025-04-06;1
1423;749;7;2025-02-09;1
1424;1190;26;2025-01-23;0
1425;2910;7;2025-01-06;1
1426;1768;12;2025-03-15;1
1427;155;12;2025-01-26;0
1428;2394;12;2025-01-02;1
1429;2767;29;2025-02-20;0
1430;2784;28;2025-02-15;0
1431;2633;13;2025-03-30;1
1432;841;4;2025-04-11;1
1433;468;5;2025-03-19;1
1434;2223;27;2025-04-27;1
1435;103;13;2025-03-06;0
1436;1172;29;2025-03-25;1
1437;534;7;2025-03-04;0
1438;1691;30;2025-02-20;1
1439;225;1;2025-03-10;1
1440;991;28;2025-03-27;0
1441;3112;23;2025-01-11;1
1442;1543;23;2025-02-13;0
1443;571;24;2025-02-26;1
1444;2099;2;2025-02-18;0
1445;1343;30;2025-03-25;1
1446;657;28;2025-02-09;1
1447;2289;1;2025-01-02;0
1448;2375;20;2025-01-26;0
1449;101;21;2025-04-13;1
1450;2794;6;2025-02-27;1
1451;3057;20;2025-02-04;0
1452;353;29;2025-02-01;0
1453;2757;21;2025-03-25;1
1454;1707;20;2025-01-24;1
1455;1815;21;2025-03-25;1
1456;2949;7;2025-03-25;1
1457;2089;8;2025-01-08;0
1458;1969;28;2025-03-10;1
1459;1506;9;2025-03-09;0
1460;2964;8;2025-01-22;0
1461;2840;10;2025-01-18;1
1462;1253;14;2025-04-27;0
1463;38;13;2025-03-08;1
1464;1091;3;2025-02-05;1
1465;554;14;2025-02-18;1
1466;1510;29;2025-01-12;1
1467;29;26;2025-01-12;1
1468;1656;6;2025-03-11;0
1469;2543;11;2025-03-27;1
1470;2503;14;2025-02-03;1
1471;1280;17;2025-02-25;0
1472;2116;29;2025-04-26;0
1473;1440;16;2025-02-27;1
1474;1532;28;2025-02-21;0
1475;2425;4;2025-04-10;0
1476;2132;22;2025-02-23;1
1477;1219;1;2025-01-27;1
1478;277;12;2025-01-01;0
1479;1207;19;2025-02-20;0
1480;1156;16;2025-04-05;1
1481;2711;8;2025-03-10;1
1482;2782;16;2025-02-03;1
1483;1475;15;2025-03-17;0
1484;1651;20;2025-01-16;0
1485;142;20;2025-03-04;1
1486;2191;18;2025-01-15;0
1487;2477;11;2025-03-11;1
1488;331;25;2025-02-06;0
1489;781;27;2025-03-07;1
1490;1380;3;2025-03-26;0
1491;2248;28;2025-01-31;1
1492;2748;20;2025-02-09;1
1493;2206;18;2025-02-14;1
1494;816;24;2025-02-22;0
1495;1499;28;2025-02-08;1
1496;1157;29;2025-02-01;0
1497;2060;6;2025-04-15;1
1498;481;30;2025-03-07;0
1499;121;4;2025-01-23;0
1500;1996;29;2025-01-06;0
1501;1319;16;2025-04-03;1
1502;2556;13;2025-04-24;0
1503;2210;21;2025-04-11;0
1504;742;2;2025-04-17;0
1505;2440;10;2025-02-09;1
1506;2982;22;2025-01-24;0
1507;2879;5;2025-03-27;0
1508;1214;9;2025-03-17;1
1509;2097;15;2025-03-17;1
1510;2330;10;2025-04-20;0
1511;1137;23;2025-01-01;0
1512;1985;25;2025-03-27;0
1513;3109;22;2025-02-12;1
1514;2177;15;2025-04-09;0
1515;104;9;2025-02-08;0
1516;3080;27;2025-01-24;1
1517;2325;25;2025-04-25;1
1518;429;10;2025-04-03;0
1519;1417;18;2025-03-16;1
1520;2797;16;2025-01-30;1
1521;1388;4;2025-03-21;0
1522;1642;24;2025-04-24;1
1523;2794;2;2025-04-06;1
1524;852;6;2025-01-24;1
1525;2546;3;2025-04-11;0
1526;2630;19;2025-02-05;0
1527;1053;21;2025-01-08;1
1528;1277;15;2025-01-30;0
1529;186;13;2025-03-26;0
1530;3116;29;2025-01-23;1
1531;3046;27;2025-02-09;1
1532;3089;8;2025-04-20;1
1533;708;29;2025-01-18;1
1534;1977;18;2025-01-26;0
1535;1034;18;2025-03-18;0
1536;3096;19;2025-03-04;0
1537;1877;6;2025-02-17;1
1538;1133;7;2025-03-04;1
1539;2272;29;2025-02-28;1
1540;1714;25;2025-02-11;0
1541;2372;6;2025-02-16;1
1542;1764;9;2025-01-21;1
1543;2088;8;2025-01-02;1
1544;1383;22;2025-02-14;1
1545;1166;13;2025-04-23;0
1546;2793;4;2025-04-25;1
1547;2008;5;2025-04-22;0
1548;1887;21;2025-01-05;1
1549;2749;17;2025-04-19;0
1550;2878;4;2025-02-24;0
1551;1623;19;2025-01-20;0
1552;364;29;2025-01-01;0
1553;2803;30;2025-04-05;0
1554;2979;22;2025-02-04;1
1555;1293;26;2025-02-18;0
1556;2821;1;2025-02-23;1
1557;2966;10;2025-02-26;1
1558;842;18;2025-04-26;0
1559;1825;18;2025-03-09;0
1560;1899;24;2025-03-30;0
1561;810;8;2025-01-12;1
1562;1015;22;2025-01-29;0
1563;2278;8;2025-02-24;1
1564;850;14;2025-04-21;0
1565;1584;14;2025-02-13;0
1566;1169;3;2025-03-29;0
1567;2591;29;2025-03-14;0
1568;2901;22;2025-03-08;0
1569;2628;11;2025-02-05;0
1570;1911;2;2025-01-26;1
1571;1641;30;2025-01-04;0
1572;2593;2;2025-01-20;1
1573;728;11;2025-01-27;0
1574;2585;13;2025-03-31;0
1575;833;24;2025-03-08;0
1576;438;24;2025-02-09;0
1577;2476;22;2025-04-17;0
1578;636;25;2025-03-26;1
1579;2751;7;2025-01-07;0
1580;2032;22;2025-01-10;0
1581;1509;21;2025-02-10;0
1582;627;17;2025-02-23;0
1583;72;13;2025-03-21;1
1584;1688;16;2025-02-17;1
1585;2384;1;2025-03-25;1
1586;401;27;2025-01-18;0
1587;2802;25;2025-02-22;1
1588;824;24;2025-03-06;0
1589;175;9;2025-04-10;0
1590;694;20;2025-02-03;1
1591;2848;15;2025-01-13;1
1592;3105;23;2025-04-11;0
1593;234;13;2025-03-12;0
1594;1469;5;2025-02-15;0
1595;1644;19;2025-01-02;1
1596;1510;12;2025-04-21;0
1597;1612;15;2025-03-08;0
1598;2643;15;2025-02-24;0
1599;1530;15;2025-04-26;0
1600;1155;22;2025-02-08;0
1601;2343;30;2025-02-07;0
1602;866;14;2025-04-25;1
1603;1831;16;2025-03-11;1
1604;1379;21;2025-02-13;0
1605;3020;2;2025-04-16;1
1606;1505;27;2025-01-30;1
1607;1547;4;2025-01-11;1
1608;729;26;2025-04-07;1
1609;1597;7;2025-02-25;0
1610;2561;1;2025-02-09;1
1611;170;21;2025-04-13;1
1612;1193;9;2025-04-25;1
1613;2158;25;2025-03-19;1
1614;1669;30;2025-04-25;0
1615;2784;17;2025-01-24;1
1616;2839;28;2025-03-08;1
1617;2705;1;2025-03-26;1
1618;453;28;2025-02-05;0
1619;2983;24;2025-01-29;1
1620;735;7;2025-01-06;1
1621;919;24;2025-03-12;1
1622;2721;24;2025-02-03;0
1623;702;1;2025-03-14;1
1624;2770;13;2025-02-28;1
1625;221;15;2025-02-24;0
1626;2440;27;2025-01-29;0
1627;1760;5;2025-03-14;1
1628;2282;22;2025-01-28;1
1629;1583;27;2025-04-08;1
1630;2073;20;2025-02-03;1
1631;428;25;2025-01-31;1
1632;3077;20;2025-02-05;1
1633;2688;27;2025-01-22;1
1634;174;17;2025-01-13;1
1635;1059;4;2025-03-23;0
1636;225;11;2025-04-18;0
1637;103;10;2025-03-30;0
1638;979;9;2025-01-05;1
1639;2216;23;2025-01-12;1
1640;1976;10;2025-01-29;0
1641;1032;6;2025-04-21;0
1642;1372;27;2025-01-06;1
1643;180;25;2025-01-29;0
1644;2810;25;2025-01-20;0
1645;2589;11;2025-03-27;0
1646;236;28;2025-04-23;1
1647;2505;20;2025-03-29;0
1648;1686;17;2025-01-06;0
1649;3109;21;2025-04-19;0
1650;1766;6;2025-03-21;0
1651;1901;16;2025-02-22;1
1652;757;11;2025-02-17;1
1653;2254;29;2025-02-23;0
1654;2672;30;2025-02-12;0
1655;1438;12;2025-02-08;0
1656;2627;19;2025-04-26;1
1657;1743;9;2025-03-19;0
1658;2573;16;2025-01-02;1
1659;2329;26;2025-02-11;0
1660;1983;13;2025-04-11;0
1661;1144;11;2025-04-27;1
1662;2272;19;2025-01-11;1
1663;1782;16;2025-04-04;1
1664;1777;17;2025-02-11;0
1665;2654;8;2025-04-09;1
1666;732;19;2025-03-07;1
1667;416;19;2025-02-04;0
1668;282;10;2025-01-29;0
1669;2610;29;2025-01-27;1
1670;808;14;2025-04-19;0
1671;3121;10;2025-02-03;1
1672;3036;10;2025-02-14;1
1673;1478;1;2025-04-09;0
1674;1556;24;2025-04-18;0
1675;2505;3;2025-01-09;0
1676;283;4;2025-04-22;1
1677;690;3;2025-01-28;1
1678;2962;28;2025-01-28;0
1679;716;16;2025-01-01;0
1680;2871;26;2025-04-03;0
1681;366;30;2025-03-07;0
1682;64;16;2025-04-19;0
1683;2203;16;2025-01-07;0
1684;746;16;2025-02-14;1
1685;2670;18;2025-03-02;1
1686;3010;12;2025-01-01;1
1687;1731;20;2025-04-15;0
1688;1457;13;2025-01-13;1
1689;1007;1;2025-01-21;0
1690;468;25;2025-02-22;1
1691;2670;21;2025-03-31;1
1692;1309;4;2025-02-24;1
1693;2989;3;2025-02-24;0
1694;1398;6;2025-02-22;1
1695;2411;20;2025-01-11;1
1696;880;17;2025-01-16;0
1697;3042;6;2025-01-10;0
1698;2407;29;2025-03-29;0
1699;199;2;2025-03-24;0
1700;1086;11;2025-01-28;0
1701;3029;6;2025-01-08;0
1702;2565;5;2025-01-03;1
1703;2778;26;2025-02-01;1
1704;2330;5;2025-04-26;1
1705;1780;13;2025-03-13;0
1706;1214;2;2025-01-22;1
1707;2716;9;2025-02-26;0
1708;2100;25;2025-01-28;1
1709;1965;12;2025-01-21;1
1710;770;9;2025-03-06;0
1711;1511;10;2025-03-03;0
1712;2450;14;2025-03-10;0
1713;2559;6;2025-02-17;1
1714;1360;7;2025-04-06;1
1715;527;14;2025-01-10;0
1716;1827;27;2025-04-13;1
1717;34;24;2025-01-04;0
1718;226;18;2025-01-02;0
1719;2827;10;2025-04-07;1
1720;763;27;2025-03-02;1
1721;847;3;2025-01-09;1
1722;863;30;2025-01-29;1
1723;1770;19;2025-04-22;0
1724;379;5;2025-02-23;0
1725;723;7;2025-02-10;1
1726;690;13;2025-02-21;1
1727;1767;20;2025-02-14;1
1728;326;19;2025-04-26;0
1729;1265;9;2025-03-05;1
1730;2380;3;2025-03-20;1
1731;3031;23;2025-01-03;1
1732;1258;30;2025-01-15;0
1733;2629;29;2025-03-25;1
